stationId,stationName,scheduledDeparture,expectedDeparture,actualDeparture,delaySeconds,isDelayed,destination,lineId,lineName,lineCode,transportMode,serviceJourneyId,realtime,delaySource,scrapedAt
NSR:StopPlace:59654,Stabekk stasjon,2026-04-25T01:39:00+02:00,2026-04-25T01:40:03+02:00,2026-04-25T01:40:03+02:00,63.0,1,Gullhaug,RUT:Line:150,Gullhaug - Nationaltheatret,150,bus,RUT:ServiceJourney:04424790ef01b09ddfa6de6af401c30f,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59654,Stabekk stasjon,2026-04-25T01:52:00+02:00,2026-04-25T01:52:55+02:00,2026-04-25T01:52:55+02:00,55.0,1,Nationaltheatret,RUT:Line:150,Gullhaug - Nationaltheatret,150,bus,RUT:ServiceJourney:338355557d609bf81c409c99259c191c,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:60944,Ski stasjon,2026-04-25T01:17:00+02:00,2026-04-25T01:17:32+02:00,2026-04-25T01:17:32+02:00,32.0,1,Oslo bussterminal,RUT:Line:515,Ski - Oslo,515,bus,RUT:ServiceJourney:3f9fccec7e72e1cc5fb5d60acef25445,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:60944,Ski stasjon,2026-04-25T01:33:00+02:00,2026-04-25T01:34:07+02:00,2026-04-25T01:34:07+02:00,67.0,1,Nationaltheatret,RUT:Line:3981,Nationaltheatret - Ski,81N,bus,RUT:ServiceJourney:1c0ed45763d33535625a1ef85329bf51,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:60944,Ski stasjon,2026-04-25T01:42:00+02:00,2026-04-25T01:42:23+02:00,2026-04-25T01:42:23+02:00,23.0,1,Vinterbro,RUT:Line:520,Vinterbro - Ski stasjon,520,bus,RUT:ServiceJourney:fe82f28090b48bb84f0d12a976cc9616,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:60944,Ski stasjon,2026-04-25T01:45:00+02:00,2026-04-25T01:45:12+02:00,2026-04-25T01:45:12+02:00,12.0,1,Drøbak - Seiersten,RUT:Line:510,Bøleråsen - Ski - Ås - Drøbak,510,bus,RUT:ServiceJourney:e7b895efbcb27058e318098a4cf26ca4,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:60944,Ski stasjon,2026-04-25T01:42:00+02:00,2026-04-25T01:47:28+02:00,2026-04-25T01:47:28+02:00,328.0,1,Oslo bussterminal,RUT:Line:2540,Oslo - Ski - Ås - Vestby (nattbuss),540N,bus,RUT:ServiceJourney:a981c6f5baf2ff4d1671f68a3a2eb842,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59977,Trondheim S,2026-04-25T01:33:00+02:00,2026-04-25T01:33:53+02:00,2026-04-25T01:33:53+02:00,53.0,1,Fannrem,ATB:Line:2_4101,Nattbuss Trondheim - Orkanger,4101,bus,ATB:ServiceJourney:4101_250212077044986_9004,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:60078,Kongsvoll stasjon,2026-04-25T01:38:00+02:00,2026-04-25T01:44:57+02:00,2026-04-25T01:44:57+02:00,417.0,1,Oslo S,SJN:Line:21,Dovrebanen,F6,rail,SJN:ServiceJourney:406-TND_30133-R,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59616,Asker stasjon,2026-04-25T01:19:00+02:00,2026-04-25T01:19:49+02:00,2026-04-25T01:19:49+02:00,49.0,1,Lierbyen - Drammen,BRA:Line:4_6071,Drammen - Stoppen - Lierbyen - Asker,71,bus,BRA:ServiceJourney:6071_251202074275516_1100,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59616,Asker stasjon,2026-04-25T01:45:00+02:00,2026-04-25T01:46:20+02:00,2026-04-25T01:46:20+02:00,80.0,1,Sandvika,RUT:Line:270,Asker - Sandvika (- Fornebu),270,bus,RUT:ServiceJourney:bbf6c62e39331c3ea38e66984b16f28f,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59635,Hauketo stasjon,2026-04-25T01:19:00+02:00,2026-04-25T01:19:39+02:00,2026-04-25T01:19:39+02:00,39.0,1,Kringsjå,RUT:Line:3919,Kringsjå - Åsbråten,19N,bus,RUT:ServiceJourney:bb4d0fdb8898d4e33d97feba841850b0,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59635,Hauketo stasjon,2026-04-25T01:42:00+02:00,2026-04-25T01:43:02+02:00,2026-04-25T01:43:02+02:00,62.0,1,Nationaltheatret,RUT:Line:3981,Nationaltheatret - Ski,81N,bus,RUT:ServiceJourney:da2332011f28da90245c6ce6ae5ef47c,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59635,Hauketo stasjon,2026-04-25T01:43:00+02:00,2026-04-25T01:48:18+02:00,2026-04-25T01:48:18+02:00,318.0,1,Enebakk kirke,RUT:Line:550,Enebakk - Oslo,550,bus,RUT:ServiceJourney:4de3f3df7dc154bab4db7b819c96dcbf,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59635,Hauketo stasjon,2026-04-25T01:49:00+02:00,2026-04-25T01:50:36+02:00,2026-04-25T01:50:36+02:00,96.0,1,Kringsjå,RUT:Line:3919,Kringsjå - Åsbråten,19N,bus,RUT:ServiceJourney:c6098a86155dc92e8e049831a6e64b13,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59635,Hauketo stasjon,2026-04-25T01:40:00+02:00,2026-04-25T01:51:14+02:00,2026-04-25T01:51:14+02:00,674.0,1,Ski stasjon,RUT:Line:3981,Nationaltheatret - Ski,81N,bus,RUT:ServiceJourney:fae8c915df2bb56420a1e1747c013606,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59636,Holmlia stasjon,2026-04-25T01:15:00+02:00,2026-04-25T01:15:36+02:00,2026-04-25T01:15:36+02:00,36.0,1,Kringsjå,RUT:Line:3919,Kringsjå - Åsbråten,19N,bus,RUT:ServiceJourney:bb4d0fdb8898d4e33d97feba841850b0,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59636,Holmlia stasjon,2026-04-25T01:45:00+02:00,2026-04-25T01:47:03+02:00,2026-04-25T01:47:03+02:00,123.0,1,Kringsjå,RUT:Line:3919,Kringsjå - Åsbråten,19N,bus,RUT:ServiceJourney:c6098a86155dc92e8e049831a6e64b13,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59636,Holmlia stasjon,2026-04-25T01:54:00+02:00,2026-04-25T01:57:23+02:00,2026-04-25T01:57:23+02:00,203.0,1,Nationaltheatret,RUT:Line:3983,Nationaltheatret - Fløysbonn,83N,bus,RUT:ServiceJourney:815cb9b20a4c3cc9129efab01a006e66,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59636,Holmlia stasjon,2026-04-25T01:59:00+02:00,2026-04-25T02:15:15+02:00,2026-04-25T02:15:15+02:00,975.0,1,Fløysbonn,RUT:Line:3983,Nationaltheatret - Fløysbonn,83N,bus,RUT:ServiceJourney:a5c82cfa5017bda6f5f964a93320f878,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59637,Rosenholm stasjon,2026-04-25T01:51:00+02:00,2026-04-25T01:53:42+02:00,2026-04-25T01:53:42+02:00,162.0,1,Nationaltheatret,RUT:Line:3983,Nationaltheatret - Fløysbonn,83N,bus,RUT:ServiceJourney:815cb9b20a4c3cc9129efab01a006e66,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59638,Myrvoll stasjon,2026-04-25T01:19:00+02:00,2026-04-25T01:22:01+02:00,2026-04-25T01:22:01+02:00,181.0,1,Nationaltheatret,RUT:Line:3981,Nationaltheatret - Ski,81N,bus,RUT:ServiceJourney:da2332011f28da90245c6ce6ae5ef47c,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:59638,Myrvoll stasjon,2026-04-25T01:49:00+02:00,2026-04-25T01:52:56+02:00,2026-04-25T01:52:56+02:00,236.0,1,Nationaltheatret,RUT:Line:3981,Nationaltheatret - Ski,81N,bus,RUT:ServiceJourney:1c0ed45763d33535625a1ef85329bf51,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:15:00+02:00,2026-04-25T01:18:43+02:00,2026-04-25T01:18:43+02:00,223.0,1,Ski stasjon,RUT:Line:3981,Nationaltheatret - Ski,81N,bus,RUT:ServiceJourney:fae8c915df2bb56420a1e1747c013606,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:25:00+02:00,2026-04-25T01:25:17+02:00,2026-04-25T01:25:17+02:00,17.0,1,Gullhaug,RUT:Line:150,Gullhaug - Nationaltheatret,150,bus,RUT:ServiceJourney:04424790ef01b09ddfa6de6af401c30f,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:27:00+02:00,2026-04-25T01:29:27+02:00,2026-04-25T01:29:27+02:00,147.0,1,Grorud T,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:0d6b8f1f403577cddfc632ad1185868b,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:33:00+02:00,2026-04-25T01:33:39+02:00,2026-04-25T01:33:39+02:00,39.0,1,Bekkestua,RUT:Line:3140,Nationaltheatret - Bekkestua,140N,bus,RUT:ServiceJourney:857de7c920d3220a77cc76adf3a40184,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:36:00+02:00,2026-04-25T01:38:00+02:00,2026-04-25T01:38:00+02:00,120.0,1,Nydalen,RUT:Line:37,Nydalen T - Helsfyr,37,bus,RUT:ServiceJourney:ead47a274ffdf9a86d9198b675a740c3,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:30:00+02:00,2026-04-25T01:39:54+02:00,2026-04-25T01:39:54+02:00,594.0,1,Fløysbonn,RUT:Line:3983,Nationaltheatret - Fløysbonn,83N,bus,RUT:ServiceJourney:a5c82cfa5017bda6f5f964a93320f878,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:39:00+02:00,2026-04-25T01:39:55+02:00,2026-04-25T01:39:55+02:00,55.0,1,Rykkinn,RUT:Line:160,Rykkinn -Nationaltheatret,160,bus,RUT:ServiceJourney:9a17cf5b02be3d717e009f118879ad37,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:42:00+02:00,2026-04-25T01:43:09+02:00,2026-04-25T01:43:09+02:00,69.0,1,Grorud T,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:8f6b713fc9704fd10f27719af8b09b94,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:45:00+02:00,2026-04-25T01:45:37+02:00,2026-04-25T01:45:37+02:00,37.0,1,Ski stasjon,RUT:Line:3981,Nationaltheatret - Ski,81N,bus,RUT:ServiceJourney:58e13a527c7e2f5917d56819030c5b5d,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:47:00+02:00,2026-04-25T01:48:11+02:00,2026-04-25T01:48:11+02:00,71.0,1,Kjelsås,RUT:Line:3912,Majorstuen - Kjelsås,12N,bus,RUT:ServiceJourney:4391148a767eb6645abd195197171db6,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:46:00+02:00,2026-04-25T01:49:01+02:00,2026-04-25T01:49:01+02:00,181.0,1,Bygdøy,RUT:Line:30,Bygdøy - Nydalen,30,bus,RUT:ServiceJourney:5bbe1ee373b6cf33cecd8969549b7511,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:51:00+02:00,2026-04-25T01:51:21+02:00,2026-04-25T01:51:21+02:00,21.0,1,Nydalen T,RUT:Line:37,Nydalen T - Helsfyr,37,bus,RUT:ServiceJourney:bbfc0d2d941371a86208b15e7b01ca2d,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:49:00+02:00,2026-04-25T01:53:59+02:00,2026-04-25T01:53:59+02:00,299.0,1,Voksen skog,RUT:Line:9842,Voksen skog - Jernbanetorget,42N,bus,RUT:ServiceJourney:f20280920f91513f422f62f860eb2bd2,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:50:00+02:00,2026-04-25T01:55:04+02:00,2026-04-25T01:55:04+02:00,304.0,1,Slemmestad,RUT:Line:3250,Nationaltheatretl - Sandvika- Slemmestad- Sætre,250N,bus,RUT:ServiceJourney:e407aaf6f3fd14efe6251e887148dc15,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:55:00+02:00,2026-04-25T01:55:54+02:00,2026-04-25T01:55:54+02:00,54.0,1,Gullhaug,RUT:Line:150,Gullhaug - Nationaltheatret,150,bus,RUT:ServiceJourney:56ad77c1d77e631a8529d240b6656ac0,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:55:00+02:00,2026-04-25T01:56:46+02:00,2026-04-25T01:56:46+02:00,106.0,1,Snarøya,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:083ad401319f8cafbdac42e902980665,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:56:00+02:00,2026-04-25T01:57:10+02:00,2026-04-25T01:57:10+02:00,70.0,1,Sandvika,RUT:Line:3130,Nationaltheatret - Sandvika,130N,bus,RUT:ServiceJourney:7dd25b56e1d394138fa64c2e9d541200,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:56:00+02:00,2026-04-25T01:57:56+02:00,2026-04-25T01:57:56+02:00,116.0,1,Nationaltheatret,RUT:Line:3140,Nationaltheatret - Bekkestua,140N,bus,RUT:ServiceJourney:dd9aee6883017018a65e1266b0aa517f,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58404,Nationaltheatret,2026-04-25T01:57:00+02:00,2026-04-25T01:58:26+02:00,2026-04-25T01:58:26+02:00,86.0,1,Grorud T,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:26b47a1d36378d3fb0578855cfcdf651,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58952,Bodø stasjon,2026-04-25T01:32:00+02:00,2026-04-25T01:33:32+02:00,2026-04-25T01:33:32+02:00,92.0,1,Tverlandet,NOR:Line:12_8044,Tverlandet - Bodø sentrum - Løpsmarka Nattbuss,4 N,bus,NOR:ServiceJourney:8044_251012124900681_1002,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58952,Bodø stasjon,2026-04-25T01:55:00+02:00,2026-04-25T01:55:34+02:00,2026-04-25T01:55:34+02:00,34.0,1,Løpsmarka,NOR:Line:12_8044,Tverlandet - Bodø sentrum - Løpsmarka Nattbuss,4 N,bus,NOR:ServiceJourney:8044_251012124900685_2042,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58794,Fredrikstad stasjon,2026-04-25T01:30:00+02:00,2026-04-25T01:30:02+02:00,2026-04-25T01:30:02+02:00,2.0,1,Halden,VYG:Line:RE20,Oslo S-Halden-Göteborg-Malmö (X-Border),RE20,rail,VYG:ServiceJourney:139_443138-R,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58830,Brakerøya stasjon,2026-04-25T01:57:30+02:00,2026-04-25T01:57:19+02:00,2026-04-25T01:57:19+02:00,-11.0,0,Drammen,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,L1,rail,VYG:ServiceJourney:2281_443719-R,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58835,Lier stasjon,2026-04-25T01:54:30+02:00,2026-04-25T01:54:08+02:00,2026-04-25T01:54:08+02:00,-22.0,0,Drammen,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,L1,rail,VYG:ServiceJourney:2281_443719-R,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58843,Blommenholm stasjon,2026-04-25T01:28:30+02:00,2026-04-25T01:28:40+02:00,2026-04-25T01:28:40+02:00,10.0,1,Drammen,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,L1,rail,VYG:ServiceJourney:2281_443719-R,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58849,Hakadal stasjon,2026-04-25T01:18:00+02:00,2026-04-25T01:19:52+02:00,2026-04-25T01:19:52+02:00,112.0,1,Oslo bussterminal,RUT:Line:390,Kongskog/Hellerudhaugen - Oslo bussterminal,390,bus,RUT:ServiceJourney:e82a7360e0ee8e11d6ffd938b00dd971,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58852,Høn stasjon,2026-04-25T01:43:30+02:00,2026-04-25T01:43:10+02:00,2026-04-25T01:43:10+02:00,-20.0,0,Drammen,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,L1,rail,VYG:ServiceJourney:2281_443719-R,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58853,Kolbotn stasjon,2026-04-25T01:38:00+02:00,2026-04-25T01:40:20+02:00,2026-04-25T01:40:20+02:00,140.0,1,Nationaltheatret,RUT:Line:3983,Nationaltheatret - Fløysbonn,83N,bus,RUT:ServiceJourney:815cb9b20a4c3cc9129efab01a006e66,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58854,Langhus stasjon,2026-04-25T01:37:00+02:00,2026-04-25T01:37:09+02:00,2026-04-25T01:37:09+02:00,9.0,1,Drøbak - Seiersten,RUT:Line:510,Bøleråsen - Ski - Ås - Drøbak,510,bus,RUT:ServiceJourney:e7b895efbcb27058e318098a4cf26ca4,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-04-25T01:11:00+02:00,2026-04-25T01:15:35+02:00,2026-04-25T01:15:35+02:00,275.0,1,Grorud T,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:0d6b8f1f403577cddfc632ad1185868b,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-04-25T01:21:00+02:00,2026-04-25T01:21:10+02:00,2026-04-25T01:21:10+02:00,10.0,1,Drammen,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,L1,rail,VYG:ServiceJourney:2281_443719-R,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-04-25T01:35:00+02:00,2026-04-25T01:35:19+02:00,2026-04-25T01:35:19+02:00,19.0,1,Gullhaug,RUT:Line:150,Gullhaug - Nationaltheatret,150,bus,RUT:ServiceJourney:04424790ef01b09ddfa6de6af401c30f,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-04-25T01:41:00+02:00,2026-04-25T01:42:31+02:00,2026-04-25T01:42:31+02:00,91.0,1,Grorud T,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:26b47a1d36378d3fb0578855cfcdf651,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-04-25T01:43:00+02:00,2026-04-25T01:44:22+02:00,2026-04-25T01:44:22+02:00,82.0,1,Bekkestua,RUT:Line:3140,Nationaltheatret - Bekkestua,140N,bus,RUT:ServiceJourney:857de7c920d3220a77cc76adf3a40184,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-04-25T01:48:00+02:00,2026-04-25T01:48:35+02:00,2026-04-25T01:48:35+02:00,35.0,1,Nationaltheatret,RUT:Line:3140,Nationaltheatret - Bekkestua,140N,bus,RUT:ServiceJourney:dd9aee6883017018a65e1266b0aa517f,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-04-25T01:49:00+02:00,2026-04-25T01:50:27+02:00,2026-04-25T01:50:27+02:00,87.0,1,Rykkinn,RUT:Line:160,Rykkinn -Nationaltheatret,160,bus,RUT:ServiceJourney:9a17cf5b02be3d717e009f118879ad37,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-04-25T01:56:00+02:00,2026-04-25T01:56:45+02:00,2026-04-25T01:56:45+02:00,45.0,1,Nationaltheatret,RUT:Line:3130,Nationaltheatret - Sandvika,130N,bus,RUT:ServiceJourney:5e64f7705b5368eebdd874245a26ba5e,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-04-25T01:56:00+02:00,2026-04-25T01:57:20+02:00,2026-04-25T01:57:20+02:00,80.0,1,Nationaltheatret,RUT:Line:150,Gullhaug - Nationaltheatret,150,bus,RUT:ServiceJourney:338355557d609bf81c409c99259c191c,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58856,Lysaker stasjon,2026-04-25T01:59:00+02:00,2026-04-25T02:02:50+02:00,2026-04-25T02:02:50+02:00,230.0,1,Slemmestad,RUT:Line:3250,Nationaltheatretl - Sandvika- Slemmestad- Sætre,250N,bus,RUT:ServiceJourney:e407aaf6f3fd14efe6251e887148dc15,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58865,Vestby stasjon,2026-04-25T01:20:00+02:00,2026-04-25T01:20:43+02:00,2026-04-25T01:20:43+02:00,43.0,1,Oslo bussterminal,RUT:Line:2540,Oslo - Ski - Ås - Vestby (nattbuss),540N,bus,RUT:ServiceJourney:a981c6f5baf2ff4d1671f68a3a2eb842,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58866,Vevelstad stasjon,2026-04-25T01:34:00+02:00,2026-04-25T01:34:10+02:00,2026-04-25T01:34:10+02:00,10.0,1,Drøbak - Seiersten,RUT:Line:510,Bøleråsen - Ski - Ås - Drøbak,510,bus,RUT:ServiceJourney:e7b895efbcb27058e318098a4cf26ca4,True,actual,2026-04-25T03:06:14.608358+02:00
NSR:StopPlace:58860,Oppegård stasjon,2026-04-25T01:13:00+02:00,2026-04-25T01:16:18+02:00,2026-04-25T01:16:18+02:00,198.0,1,Nationaltheatret,RUT:Line:3981,Nationaltheatret - Ski,81N,bus,RUT:ServiceJourney:da2332011f28da90245c6ce6ae5ef47c,True,actual,2026-04-25T03:06:14.608358+02:00
