scheduledDeparture,actualDeparture,isDelayed,delaySeconds,destination,routeId,routeName,transportMode,serviceJourneyId
2026-04-17T14:24:00+02:00,2026-04-17T14:27:03+02:00,1.0,183.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:519_444320-R
2026-04-17T14:31:00+02:00,2026-04-17T14:31:56+02:00,1.0,56.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2237_443645-R
2026-04-17T14:34:00+02:00,2026-04-17T14:36:12+02:00,1.0,132.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1636_443290-R
2026-04-17T14:44:00+02:00,2026-04-17T14:44:14+02:00,1.0,14.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:318-LHM_444187-R
2026-04-17T14:47:00+02:00,2026-04-17T14:51:11+02:00,1.0,251.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2137_443544-R
2026-04-17T14:54:00+02:00,2026-04-17T14:56:46+02:00,1.0,166.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:821_444401-R
2026-04-17T15:01:00+02:00,2026-04-17T15:05:50+02:00,1.0,290.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2239_443648-R
2026-04-17T15:04:00+02:00,2026-04-17T15:07:00+02:00,1.0,180.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1638_443294-R
2026-04-17T15:14:00+02:00,2026-04-17T15:16:51+02:00,1.0,171.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1020_442928-R
2026-04-17T15:17:00+02:00,2026-04-17T15:19:33+02:00,1.0,153.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2139_443546-R
2026-04-17T15:21:00+02:00,2026-04-17T15:21:35+02:00,1.0,35.0,Skien,VYG:Line:RX11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:853-LOD_541234-R
2026-04-17T15:24:00+02:00,2026-04-17T15:26:24+02:00,1.0,144.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:521_444323-R
2026-04-17T15:34:00+02:00,2026-04-17T15:34:00+02:00,0.0,0.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1640_443299-R
2026-04-17T15:31:00+02:00,2026-04-17T15:31:00+02:00,0.0,0.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2241_443652-R
2026-04-17T15:47:00+02:00,2026-04-17T15:47:16+02:00,1.0,16.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2141_443549-R
2026-04-17T15:44:00+02:00,2026-04-17T15:54:32+02:00,1.0,632.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:320-LHM_444196-R
2026-04-17T15:54:00+02:00,2026-04-17T16:01:22+02:00,1.0,442.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:823_444403-R
2026-04-17T16:04:00+02:00,2026-04-17T16:06:11+02:00,1.0,131.0,Kongsberg,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1642_443303-R
2026-04-17T16:01:00+02:00,2026-04-17T16:07:11+02:00,1.0,371.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2243_443656-R
2026-04-17T16:17:00+02:00,2026-04-17T16:17:21+02:00,1.0,21.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2143_443551-R
2026-04-17T16:14:00+02:00,2026-04-17T16:18:32+02:00,1.0,272.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1022_442931-R
2026-04-17T16:21:00+02:00,2026-04-17T16:22:55+02:00,1.0,115.0,Skien,VYG:Line:RX11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:855-LOE_444425-R
2026-04-17T16:24:00+02:00,2026-04-17T16:26:37+02:00,1.0,157.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:523_444326-R
2026-04-17T16:31:00+02:00,2026-04-17T16:31:28+02:00,1.0,28.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2245_443659-R
2026-04-17T16:34:00+02:00,2026-04-17T16:36:51+02:00,1.0,171.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1644_443307-R
2026-04-17T16:47:00+02:00,2026-04-17T17:00:03+02:00,1.0,783.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2145_443553-R
2026-04-17T17:01:00+02:00,2026-04-17T17:04:29+02:00,1.0,209.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2247_443662-R
2026-04-17T16:54:00+02:00,2026-04-17T17:05:54+02:00,1.0,714.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:825_444405-R
2026-04-17T17:04:00+02:00,2026-04-17T17:09:02+02:00,1.0,302.0,Kongsberg,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1646_481157-R
2026-04-17T17:14:00+02:00,2026-04-17T17:16:30+02:00,1.0,150.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1024_442933-R
2026-04-17T17:17:00+02:00,2026-04-17T17:18:37+02:00,1.0,97.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2147_443555-R
2026-04-17T17:24:00+02:00,2026-04-17T17:25:42+02:00,1.0,102.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:525_444330-R
2026-04-17T17:31:00+02:00,2026-04-17T17:33:02+02:00,1.0,122.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2249_443666-R
2026-04-17T17:34:00+02:00,2026-04-17T17:34:06+02:00,1.0,6.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1648_443317-R
2026-04-17T17:47:00+02:00,2026-04-17T17:47:10+02:00,1.0,10.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2149_443557-R
2026-04-17T17:44:00+02:00,2026-04-17T17:50:17+02:00,1.0,377.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:324-LHM_444211-R
2026-04-17T17:54:00+02:00,2026-04-17T17:56:56+02:00,1.0,176.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:827_444407-R
2026-04-17T18:01:00+02:00,2026-04-17T18:03:56+02:00,1.0,176.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2251_443671-R
2026-04-17T18:04:00+02:00,2026-04-17T18:04:43+02:00,1.0,43.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1650_443321-R
2026-04-17T18:14:00+02:00,2026-04-17T18:14:00+02:00,0.0,0.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1026_442936-R
2026-04-17T18:17:00+02:00,2026-04-17T18:17:00+02:00,0.0,0.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2151_443560-R
2026-04-17T18:24:00+02:00,2026-04-17T18:24:00+02:00,0.0,0.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:527_444334-R
2026-04-17T18:31:00+02:00,2026-04-17T18:31:00+02:00,0.0,0.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2253_443674-R
2026-04-17T18:34:00+02:00,2026-04-17T18:34:00+02:00,0.0,0.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1652_481165-R
2026-04-17T18:44:00+02:00,2026-04-17T18:44:00+02:00,0.0,0.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:326-LHM_444219-R
2026-04-17T18:47:00+02:00,2026-04-17T18:47:22+02:00,1.0,22.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2153_443562-R
2026-04-17T18:54:00+02:00,2026-04-17T18:55:05+02:00,1.0,65.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:829_444409-R
2026-04-17T19:01:00+02:00,2026-04-17T19:02:13+02:00,1.0,73.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2255_443677-R
2026-04-17T19:04:00+02:00,2026-04-17T19:04:41+02:00,1.0,41.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1654_443330-R
2026-04-17T19:14:00+02:00,2026-04-17T19:15:32+02:00,1.0,92.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1028_442938-R
2026-04-17T19:17:00+02:00,2026-04-17T19:18:14+02:00,1.0,74.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2155_443564-R
2026-04-17T19:24:00+02:00,2026-04-17T19:25:18+02:00,1.0,78.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:529_444336-R
2026-04-17T19:31:00+02:00,2026-04-17T19:32:09+02:00,1.0,69.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2257_443680-R
2026-04-17T19:34:00+02:00,2026-04-17T19:35:24+02:00,1.0,84.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1656_443335-R
2026-04-17T19:44:00+02:00,2026-04-17T19:44:59+02:00,1.0,59.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:328-LHM_465030-R
2026-04-17T20:04:00+02:00,2026-04-17T20:05:55+02:00,1.0,115.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1658_481169-R
2026-04-17T20:01:00+02:00,2026-04-17T20:06:56+02:00,1.0,356.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2259_443684-R
2026-04-17T20:14:00+02:00,2026-04-17T20:14:31+02:00,1.0,31.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1030_442941-R
2026-04-17T20:17:00+02:00,2026-04-17T20:17:20+02:00,1.0,20.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2159_443568-R
2026-04-17T20:24:00+02:00,2026-04-17T20:24:22+02:00,1.0,22.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:531_444339-R
2026-04-17T20:31:00+02:00,2026-04-17T20:31:03+02:00,1.0,3.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2261_443688-R
2026-04-17T20:34:00+02:00,2026-04-17T20:34:24+02:00,1.0,24.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1660_481172-R
2026-04-17T20:44:00+02:00,2026-04-17T20:46:43+02:00,1.0,163.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:330-LHM_444236-R
2026-04-17T20:47:00+02:00,2026-04-17T20:47:08+02:00,1.0,8.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2161_443571-R
2026-04-17T20:54:00+02:00,2026-04-17T20:55:23+02:00,1.0,83.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:833_444413-R
2026-04-17T21:01:00+02:00,2026-04-17T21:01:00+02:00,0.0,0.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2263_443691-R
2026-04-17T21:04:00+02:00,2026-04-17T21:04:00+02:00,0.0,0.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1662_443348-R
2026-04-17T21:14:00+02:00,2026-04-17T21:14:00+02:00,0.0,0.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1032_442943-R
2026-04-17T21:17:00+02:00,2026-04-17T21:17:00+02:00,0.0,0.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2163_443573-R
2026-04-17T21:24:00+02:00,2026-04-17T21:24:00+02:00,0.0,0.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:533_444342-R
2026-04-17T21:31:00+02:00,2026-04-17T21:31:00+02:00,0.0,0.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2265_443694-R
2026-04-17T21:34:00+02:00,2026-04-17T21:34:00+02:00,0.0,0.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1664_481175-R
2026-04-17T21:44:00+02:00,2026-04-17T21:44:00+02:00,0.0,0.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:332-LHM_444245-R
2026-04-17T21:47:00+02:00,2026-04-17T21:47:00+02:00,0.0,0.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2165_443575-R
2026-04-17T21:54:00+02:00,2026-04-17T21:54:36+02:00,1.0,36.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:835_444415-R
2026-04-17T22:04:00+02:00,2026-04-17T22:04:00+02:00,0.0,0.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1666_443356-R
2026-04-17T22:01:00+02:00,2026-04-17T22:08:57+02:00,1.0,477.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2267_443697-R
2026-04-17T22:14:00+02:00,2026-04-17T22:14:00+02:00,0.0,0.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1034_442946-R
2026-04-17T22:17:00+02:00,2026-04-17T22:18:28+02:00,1.0,88.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2167_443577-R
2026-04-17T22:24:00+02:00,2026-04-17T22:25:23+02:00,1.0,83.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:535_444345-R
2026-04-17T22:31:00+02:00,2026-04-17T22:32:43+02:00,1.0,103.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2269_443700-R
2026-04-17T22:34:00+02:00,2026-04-17T22:35:00+02:00,1.0,60.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1668_443360-R
2026-04-17T22:44:00+02:00,2026-04-17T22:46:40+02:00,1.0,160.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:334-LHM_444252-R
2026-04-17T22:47:00+02:00,2026-04-17T22:47:10+02:00,1.0,10.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2169_443579-R
2026-04-17T22:54:00+02:00,2026-04-17T22:55:31+02:00,1.0,91.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:837_444417-R
2026-04-17T23:01:00+02:00,2026-04-17T23:01:39+02:00,1.0,39.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2271_443704-R
2026-04-17T23:04:00+02:00,2026-04-17T23:05:24+02:00,1.0,84.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1670_481178-R
2026-04-17T23:14:00+02:00,2026-04-17T23:14:22+02:00,1.0,22.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1036_442948-R
2026-04-17T23:17:00+02:00,2026-04-17T23:17:11+02:00,1.0,11.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2171_443582-R
2026-04-17T23:24:00+02:00,2026-04-17T23:24:38+02:00,1.0,38.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:537_444347-R
2026-04-17T23:31:00+02:00,2026-04-17T23:32:20+02:00,1.0,80.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2273_443707-R
2026-04-17T23:34:00+02:00,2026-04-17T23:34:12+02:00,1.0,12.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1672_443368-R
2026-04-17T23:44:00+02:00,2026-04-17T23:44:11+02:00,1.0,11.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:336-LHM_444259-R
2026-04-17T23:47:00+02:00,2026-04-17T23:47:00+02:00,0.0,0.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2173_443584-R
2026-04-17T23:54:00+02:00,2026-04-17T23:54:35+02:00,1.0,35.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:839_541229-R
2026-04-18T00:01:00+02:00,2026-04-18T00:01:17+02:00,1.0,17.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2275_465336-R
2026-04-18T00:04:00+02:00,2026-04-18T00:04:06+02:00,1.0,6.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1674_481183-R
2026-04-18T00:14:00+02:00,2026-04-18T00:14:00+02:00,0.0,0.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1038_442950-R
2026-04-18T00:17:00+02:00,2026-04-18T00:17:18+02:00,1.0,18.0,Asker,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2175_443586-R
2026-04-18T00:24:00+02:00,2026-04-18T00:25:35+02:00,1.0,95.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:539_444349-R
2026-04-18T00:31:00+02:00,2026-04-18T00:36:20+02:00,1.0,320.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2277_443713-R
2026-04-18T00:34:00+02:00,2026-04-18T00:38:06+02:00,1.0,246.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1676_443378-R
2026-04-18T01:01:00+02:00,2026-04-18T01:01:34+02:00,1.0,34.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2279_443715-R
2026-04-18T01:04:00+02:00,2026-04-18T01:04:12+02:00,1.0,12.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1678_481185-R
2026-04-18T01:31:00+02:00,2026-04-18T01:31:19+02:00,1.0,19.0,Drammen,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2281_443719-R
2026-04-18T06:31:00+02:00,2026-04-18T06:31:00+02:00,0.0,0.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2205_481233-R
2026-04-18T06:54:00+02:00,2026-04-18T06:54:12+02:00,1.0,12.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:805_481325-R
2026-04-18T07:01:00+02:00,2026-04-18T07:01:09+02:00,1.0,9.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2207_443595-R
2026-04-18T07:04:00+02:00,2026-04-18T07:05:14+02:00,1.0,74.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1606_443223-R
2026-04-18T07:14:00+02:00,2026-04-18T07:14:00+02:00,0.0,0.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1004_442909-R
2026-04-18T07:24:00+02:00,2026-04-18T07:24:00+02:00,0.0,0.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:505_444297-R
2026-04-18T07:31:00+02:00,2026-04-18T07:31:00+02:00,0.0,0.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2209_443598-R
2026-04-18T07:44:00+02:00,2026-04-18T07:44:00+02:00,0.0,0.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:304-HHS_487829-R
2026-04-18T08:01:00+02:00,2026-04-18T08:01:44+02:00,1.0,44.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2211_443602-R
2026-04-18T08:04:00+02:00,2026-04-18T08:04:27+02:00,1.0,27.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1610_443230-R
2026-04-18T08:14:00+02:00,2026-04-18T08:14:19+02:00,1.0,19.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1006_442911-R
2026-04-18T08:24:00+02:00,2026-04-18T08:24:26+02:00,1.0,26.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:507_444300-R
2026-04-18T08:31:00+02:00,2026-04-18T08:32:58+02:00,1.0,118.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2213_443604-R
2026-04-18T08:34:00+02:00,2026-04-18T08:35:44+02:00,1.0,104.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1612_443236-R
2026-04-18T08:44:00+02:00,2026-04-18T08:46:10+02:00,1.0,130.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:306-HHS_487830-R
2026-04-18T08:54:00+02:00,2026-04-18T08:54:54+02:00,1.0,54.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:809_444389-R
2026-04-18T09:01:00+02:00,2026-04-18T09:01:21+02:00,1.0,21.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2215_443608-R
2026-04-18T09:04:00+02:00,2026-04-18T09:04:30+02:00,1.0,30.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1614_443243-R
2026-04-18T09:14:00+02:00,2026-04-18T09:14:00+02:00,0.0,0.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1008_442913-R
2026-04-18T09:24:00+02:00,2026-04-18T09:24:00+02:00,0.0,0.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:509_444302-R
2026-04-18T09:31:00+02:00,2026-04-18T09:31:00+02:00,0.0,0.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2217_443610-R
2026-04-18T09:34:00+02:00,2026-04-18T09:34:00+02:00,0.0,0.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1616_481143-R
2026-04-18T09:44:00+02:00,2026-04-18T09:44:00+02:00,0.0,0.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:358-DOM_452067-R
2026-04-18T09:54:00+02:00,2026-04-18T09:56:12+02:00,1.0,132.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:811_444391-R
2026-04-18T10:01:00+02:00,2026-04-18T10:01:00+02:00,0.0,0.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2219_443614-R
2026-04-18T10:04:00+02:00,2026-04-18T10:04:00+02:00,0.0,0.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1618_443252-R
2026-04-18T10:14:00+02:00,2026-04-18T10:14:00+02:00,0.0,0.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1010_442915-R
2026-04-18T10:24:00+02:00,2026-04-18T10:24:32+02:00,1.0,32.0,Kongsberg,VYG:Line:R12,Kongsberg-Oslo S-Eidsvoll,rail,VYG:ServiceJourney:511_444305-R
2026-04-18T10:31:00+02:00,2026-04-18T10:31:12+02:00,1.0,12.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2221_443617-R
2026-04-18T10:34:00+02:00,2026-04-18T10:34:46+02:00,1.0,46.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1620_443256-R
2026-04-18T10:44:00+02:00,2026-04-18T10:44:11+02:00,1.0,11.0,Drammen,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,rail,VYG:ServiceJourney:310-LHM_444152-R
2026-04-18T10:54:00+02:00,2026-04-18T10:54:15+02:00,1.0,15.0,Skien,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,rail,VYG:ServiceJourney:813_444393-R
2026-04-18T11:01:00+02:00,2026-04-18T11:02:00+02:00,1.0,60.0,Spikkestad,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,rail,VYG:ServiceJourney:2223_443621-R
2026-04-18T11:04:00+02:00,2026-04-18T11:05:06+02:00,1.0,66.0,Drammen,VYG:Line:R13,Drammen-Oslo S-Dal,rail,VYG:ServiceJourney:1622_443260-R
2026-04-18T11:14:00+02:00,2026-04-18T11:14:06+02:00,1.0,6.0,Asker,VYG:Line:R14,Asker-Oslo S-Kongsvinger,rail,VYG:ServiceJourney:1012_442917-R
